,GalaxyID,FASHIID,ra_h1,dec_h1,mass_ratio,d_p,logM,SFR,z_a,W50,S_bf,logMh1,z_h1
496,J140412+570102,20230038365,211.0516,57.0574,1.2740919360689336,77.65543352,9.178207397,-0.597984552,0.0404005497694015,126.53,826.26,9.72,0.0410956
497,J144235+541557,20230035963,220.6483,54.2611,0.4043266467243387,53.31495136,9.802555084,0.386480242,0.0823358446359634,209.36,700.25,10.22,0.0824483
498,J150721+524755,20230034245,226.7748,52.7894,0.48849586626875485,80.85959229,9.18825531,0.013432887,0.0378541499376297,216.56,1090.38,9.76,0.0375136333333333
499,J160021+402611,20230020616,240.0875,40.4339,2.689722772894782,154.7622184,10.56279659,-0.015725717,0.0813915655016899,223.78,447.73,10.02,0.0813681666666666
500,J160055+402115,20230020414,240.2308,40.3489,0.1812093564466598,127.2113098,8.947090149,-0.539414823,0.0304387602955102,148.5,692.75,9.32,0.0303727333333333
501,J162139+360943,20230013543,245.3992,36.1579,0.5183970864479379,25.10048078,8.880710602,-0.680724204,0.0284955631941556,127.64,998.14,9.4,0.0283481
502,J163726+322559,20230008820,249.3664,32.4306,0.10524362852271334,189.0961272,9.451342583,0.015607795,0.0535583421587944,90.76,426.17,9.65,0.0535533
503,J151643+473127,20230029526,229.1719,47.5241,0.5846311385831223,38.10691189,8.864299774,-0.605608523,0.0288966167718172,199.62,1556.16,9.66,0.0290109666666666
504,J154955+423933,20230062265,237.5091,42.6754,1.6465851904289257,69.88858744,9.773814201,-0.175155237,0.0342504456639289,206.17,704.21,9.48,0.0340785333333333
505,J155710+413236,20230022334,239.3402,41.5353,0.6888962790586599,74.9054307,9.435219765,0.182653278,0.0344500206410884,121.8,1772.68,9.89,0.0343803333333333
506,J161324+381617,20230017024,243.3603,38.2436,0.5138308767245825,58.71461894,9.365998268,-0.409689963,0.0426141172647476,205.48,3441.29,10.37,0.0424146
507,J162356+361339,20230013647,246.0203,36.2321,3.1172700000260187,58.17952636,10.78536034,-0.158252478,0.0329122021794319,321.68,810.0,9.49,0.0331658333333333
508,J155957+412840,20230062090,239.9782,41.489,0.7030308453031264,33.69625291,10.76298714,-0.891258776,0.0332508869469165,246.32,1193.94,9.68,0.0331968666666666
509,J161930+374714,20230016343,244.9374,37.7953,13.236778512931293,97.60968615,10.18158245,-1.788740396,0.0327381044626235,242.1,5055.0,10.18,0.0306629666666666
510,J162437+364150,20230014439,246.1533,36.675,0.051832538029217154,71.6110401,9.244457245,-0.420921028,0.0504592470824718,234.46,909.4,9.93,0.0505282333333333
511,J163307+344752,20230054362,248.3389,34.7971,1.030014010205765,79.98458662,9.412843704,-0.129417688,0.0355188250541687,147.46,286.75,9.13,0.0351857666666666
512,J164614+312829,20230007409,251.5976,31.4517,1.8234298078862357,114.5981614,10.16286945,-1.191041708,0.0496115423738956,82.43,684.86,9.8,0.0504940333333333
513,J162356+371926,20230015606,245.989,37.3178,38.82728968985174,106.3524372,10.27110195,-0.294880301,0.0329189486801624,14.28,126.08,8.66,0.0327295
514,J153812+461125,20230028209,234.5467,46.1873,0.27298100668436814,198.4810923,8.815736771,-0.296453625,0.037510722875595,121.31,692.56,9.57,0.0374989
515,J154501+451625,20230027058,236.2492,45.2752,1.947490917799837,195.793829,9.464537621,0.06005523,0.0385033152997493,141.37,1104.72,9.79,0.0384837333333333
516,J155737+430149,20230024603,239.4137,42.9981,2.054111329712109,154.3688467,9.466759682,0.078920335,0.0438343212008476,85.61,1789.36,10.11,0.0437079333333333
517,J154418+454813,20230027702,236.0627,45.8017,0.3515291791121112,136.4864052,8.732275963,-0.430617213,0.0348631143569946,180.62,595.18,9.42,0.0345749
518,J163538+360353,20230013327,248.9057,36.0657,1.9240988144531432,20.73061255,9.512627602,0.110638246,0.0607268773019313,150.61,458.63,9.79,0.0607711666666666
519,J144304+532551,20230034947,220.7535,53.4117,0.8269051047940882,65.71627029,9.047352791,-0.450594038,0.0379795655608177,176.93,1129.79,9.79,0.0380650666666666
520,J145146+523510,20230033986,222.9499,52.5823,0.3385070515154141,19.79591904,10.01796341,0.539512336,0.0652322024106979,132.44,1376.9,10.32,0.0653763999999999
521,J155814+434925,20230025584,239.5571,43.823,2.94453708895909,80.53913856,9.468364716,-0.395681143,0.0420933403074741,59.99,829.55,9.74,0.0420803666666666
522,J160522+422918,20230062254,241.3473,42.4859,11.145390771573291,185.6480099,11.11925316,-0.371582717,0.0777569860219955,243.78,390.54,9.93,0.0781969333333333
523,J162200+385454,20230018035,245.4769,38.927,17.00943950586666,173.3303171,9.403887749,-0.502595901,0.0172902457416057,214.02,6196.08,9.85,0.0170032666666666
524,J135938+565723,20230063613,209.9177,56.947,0.4991803095265003,49.64505869,8.865821838,-0.075621702,0.0418437533080577,145.11,676.65,9.65,0.0418321
525,J143747+542601,20230057022,219.4381,54.43,0.27828540701537496,172.1779112,9.283065796,-0.225320414,0.0313015952706337,161.51,320.85,9.07,0.0311656
526,J163716+355844,20230054589,249.3082,35.9762,1.132233498846358,192.9617714,10.05597782,0.223411173,0.0376108214259147,226.4,2052.84,10.05,0.0375965333333333
527,J141915+561400,20230037861,214.8283,56.2233,20.845652944478857,51.5607644,10.83121109,0.889523864,0.0626059919595718,137.72,917.76,10.11,0.0626406
528,J143449+550826,20230036860,218.7093,55.1288,6.819995671193913,89.16765867,10.56341743,-0.083095923,0.0418258234858512,313.61,799.19,9.72,0.0418238
529,J161933+413519,20230062133,244.8823,41.6373,0.06267789073987187,102.3990904,8.653123856,-0.837354481,0.0273986253887414,162.5,1105.8,9.44,0.0272607666666666
530,J162435+401521,20230051182,246.1445,40.2341,3.881109357767826,82.62243375,10.96447563,0.075478971,0.0593530237674713,205.07,514.34,9.82,0.0597413666666666
531,J163608+374628,20230016319,249.0457,37.7763,58.52939540814401,40.90076373,11.03355503,0.778095365,0.0508815608918666,176.83,1441.55,10.13,0.0505617333333333
532,J162735+401530,20230020300,246.8819,40.2638,0.29256397969526654,181.1980942,8.941144943,-0.597533524,0.033261489123106,214.76,298.55,9.07,0.0331630666666666
533,J163059+392631,20230018935,247.7627,39.433,0.08644254108097202,77.64579446,9.812467575,-0.120509364,0.0621820464730262,221.44,385.02,9.73,0.0619732333333333
534,J163947+373527,20230016069,249.9487,37.5941,0.1812579112355209,60.07512612,9.826448441,0.026534755,0.0601234212517738,31.64,767.44,10.0,0.0601286
535,J161811+400541,20230020086,244.541,40.1054,52.69221424691116,26.41107999,10.43397427,0.275692403,0.0326489731669425,249.16,3525.48,10.11,0.0326757666666666
536,J161741+405601,20230021541,244.4209,40.9294,1.3576973489619637,167.5454334,10.78192139,0.919786692,0.0620947889983654,264.07,1409.16,10.29,0.0620334
537,J162619+390656,20230050855,246.5942,39.0784,0.42803027975731345,97.29631192,9.779747963,-0.247003138,0.0549011789262294,205.8,955.77,10.02,0.0548113666666666
538,J162633+384815,20230017883,246.6364,38.8046,4.607461182399324,173.0476769,9.508234978,0.155163839,0.0345498844981193,212.79,1578.28,9.85,0.0346013333333333
539,J163631+363535,20230014264,249.1482,36.576,4.955793320575741,155.6297318,10.55038834,-0.10067255,0.0741565003991127,117.45,505.1,9.99,0.0738792666666666
540,J162351+400751,20230020156,245.9735,40.1455,3.793553821073158,25.87709209,10.89614582,-1.25402689,0.0324699059128761,62.0,241.54,8.95,0.0326070666666666
541,J162831+390611,20230018320,247.1591,39.0869,0.7692734467159608,71.91302723,9.704419136,-0.631250024,0.0333943963050842,150.92,1909.04,9.77,0.0310140666666666
542,J162923+384930,20230017907,247.3465,38.8192,0.48730127422231234,171.8538506,8.814647675,-0.722013533,0.0303314924240112,47.14,252.71,8.86,0.0302523
543,J083145+300933,20230060657,127.9418,30.171,0.4312569042327345,80.67981425,9.346078873,-0.333373934,0.0495250597596168,196.76,949.92,9.93,0.0493691666666666
544,J090114+344840,20230011787,135.3066,34.8067,26.317012636329732,163.4822693,10.83065796,-1.400746107,0.0322040766477584,210.93,600.67,9.42,0.0322191666666666
545,J083816+314902,20230007914,129.5451,31.8175,45.20501877968713,139.6631232,10.46929741,-0.632642508,0.0267875771969556,38.46,104.11,8.46,0.0261102
546,J093258+391948,20230051007,143.2307,39.3233,1.2906184878598586,8.416003501,9.046923637,0.487773806,0.0599091462790966,136.85,512.09,9.81,0.0598136333333333
547,J082939+310437,20230007035,127.4106,31.0756,0.07086626566676245,73.80010627,7.142917156,-1.317910433,0.0071896440349519,33.77,163.75,7.66,0.0071643
548,J103114+430814,20230024774,157.8099,43.1374,6.400618788183957,22.57256295,8.992486954,-0.857894659,0.0093584069982171,115.2,13357.8,9.82,0.0093409
549,J110613+445859,20230055873,166.5611,44.9944,2.2464200930317015,32.15429271,9.275985718,-0.496067405,0.0370384715497493,123.38,512.68,9.46,0.0370527333333333
550,J113327+455132,20230027784,173.394,45.8484,0.2628882612578443,44.27417294,8.996306419,-0.460911453,0.0322873890399932,172.25,1329.65,9.76,0.032441
551,J120204+462349,20230028434,180.5128,46.3949,1.0569710930191305,113.4504441,9.502161026,-0.307985842,0.0436373390257358,233.89,762.99,9.75,0.043542
552,J091454+362756,20230014061,138.7221,36.4584,0.4911321291786354,80.78167595,9.784659386,0.30911386,0.069735012948513,252.21,753.38,10.11,0.0697287666666666
553,J095010+402442,20230020510,147.5538,40.4137,0.6397162135327557,141.6949051,9.748157501,0.086703584,0.0473239831626415,213.37,1974.42,10.23,0.0472930333333333
554,J102556+430925,20230024802,156.4984,43.1589,0.2726676775183942,41.50328815,9.557249069,0.20598112,0.06350839138031,77.08,505.79,9.86,0.0635991333333333
555,J082918+301413,20230060741,127.3656,30.2741,0.05317926578656791,154.7218518,9.641893387,-0.153501168,0.0647348687052726,103.02,1357.85,10.31,0.0654441333333333
556,J083548+311021,20230007104,128.9491,31.1793,0.48215166518178837,122.6035373,9.781299591,0.115607701,0.071572758257389,82.49,1413.89,10.4,0.0714202333333333
557,J084355+323504,20230009136,131.0111,32.6014,0.519727252316024,176.3119135,9.61035347,0.071273781,0.0666765719652175,75.52,708.92,10.04,0.0666102
558,J085253+334754,20230010857,133.2161,33.8109,8.783438200790602,92.37512249,10.73753643,-0.943461359,0.0761773139238357,226.01,736.79,10.17,0.0756814666666666
559,J092837+383221,20230017483,142.1514,38.5375,2.9138106478666095,15.97440633,9.038344383,-0.433806062,0.0121416244655847,209.56,9065.74,9.79,0.0121426666666666
560,J083108+305344,20230006799,127.7793,30.8971,2.2830917777696946,90.89399648,11.12757111,0.384313762,0.0737204626202583,192.55,895.84,10.22,0.0731953666666666
561,J084956+335219,20230050328,132.4868,33.8709,0.04560643664953519,160.612324,9.651033401,0.1003865,0.0650990605354309,166.82,441.59,9.82,0.0650465666666666
562,J102405+435733,20230025724,156.0185,43.9559,0.061827211271102515,138.5044632,9.100977898,-0.103694499,0.0428254641592502,205.48,625.39,9.65,0.0427287666666666
563,J102733+441947,20230026160,156.8885,44.3242,0.748513895417697,123.5647433,9.198149681,-0.160133675,0.0521008931100368,134.23,398.36,9.59,0.0521656999999999
564,J105429+454107,20230027540,163.622,45.6867,4.2698074141299625,79.50698358,9.020108223,-0.772573709,0.0192211158573627,135.51,2094.06,9.51,0.0192038333333333
565,J112546+470000,20230029048,171.437,46.9956,2.229989617282541,6.563447965,9.178355217,0.493270338,0.0341692417860031,140.68,877.56,9.62,0.0340990333333333
566,J113326+471712,20230029268,173.3639,47.2685,1.2004044120722774,72.60885143,9.923931122,0.478698343,0.0455539152026176,125.01,2118.27,10.23,0.0454291
567,J103132+445307,20230026716,157.895,44.8868,0.38758034056748253,10.2434803,8.25528717,-0.98156333,0.0230934973806142,179.88,1025.06,9.35,0.0229550333333333
568,J103434+450907,20230026948,158.6438,45.1492,1.2252491531065879,162.8092502,9.737090111,-0.343702644,0.0253273863345384,232.1,1542.2,9.62,0.0252757
569,J112754+472346,20230029401,171.9663,47.3984,2.633059675253749,94.06014743,10.33046341,0.512825727,0.0326835997402668,206.24,3778.47,10.22,0.0327574
570,J114325+481850,20230030196,175.8757,48.3083,0.2493019382327356,47.93553794,7.612207413,-0.955460608,0.0134793352335691,57.38,151.62,8.14,0.0135613666666666
571,J093917+363343,20230052387,144.8309,36.5714,7.836671784019381,21.59392296,10.30858135,-0.798543394,0.0199701432138681,120.71,1586.04,9.41,0.0199627666666666
572,J100137+384601,20230017866,150.4418,38.7902,0.6927402946587047,103.4597852,10.29486752,-0.401107103,0.0624757818877697,179.87,607.18,9.94,0.0638782666666666
573,J084159+295205,20230060419,130.4909,29.8746,1.449183147511461,179.6600302,9.769172668,0.132907003,0.0505958385765552,68.22,289.66,9.42,0.0505756999999999
574,J085906+331043,20230010023,134.7651,33.1942,0.6313387571827489,66.34266376,9.20937252,-0.043765653,0.0445976220071315,194.26,1819.4,10.13,0.0442906999999999
575,J090501+335506,20230010991,136.2355,33.9281,0.7714912592339734,94.3163049,10.56080818,0.339523762,0.0438739657402038,171.36,734.2,9.73,0.0435489
576,J091150+345748,20230011898,137.958,34.9608,18.88093025568148,158.4418541,8.407691002,-1.67813611,0.0069094947539269,101.09,2946.72,8.9,0.0068490666666666
577,J092050+355110,20230013012,140.2047,35.8538,1.2281880571356993,109.541947,8.461641312,-0.910985947,0.0235686916857957,118.22,717.38,9.21,0.0234788333333333
578,J083232+295617,20230060460,128.1387,29.9445,4.717332842563654,106.8733758,10.5514555,0.073089756,0.0299802254885435,274.18,1064.71,9.61,0.0299815333333333
579,J083552+302532,20230006348,128.9745,30.4175,0.6005539876354933,166.2106706,9.534731865,-0.362906933,0.0252124089747667,214.89,857.93,9.34,0.0251782666666666
580,J085111+543958,20230036395,132.8055,54.6817,0.37612372971052,54.43065152,9.272678375,-0.042552948,0.0260883662849664,270.16,2151.33,9.79,0.0260357
581,J085735+553333,20230056717,134.3962,55.561,2.730127785707275,88.19312866,9.447410583,-0.144630149,0.0381573177874088,108.6,202.91,9.06,0.0381322666666666
582,J090216+580045,20230039004,135.5736,58.003,1.8599967098728591,38.09544354,9.824098587,0.298191667,0.0402915775775909,245.93,1342.95,9.92,0.0402053666666666
583,J083402+301238,20230060709,128.5404,30.2361,0.3491657928004086,136.4887376,10.34428787,-0.947272539,0.0493298768997192,317.25,1393.47,10.1,0.0495149333333333
584,J092029+351123,20230012101,140.1069,35.2057,0.14547053632243648,69.89794378,8.476560593,-0.622480631,0.0250441506505012,193.7,1640.72,9.65,0.0251783333333333
585,J085512+322825,20230008902,133.7949,32.4622,0.8850699789778379,147.1077497,10.20275402,0.308415979,0.0759871378540992,154.27,847.78,10.23,0.0762178999999999
586,J091033+342603,20230011530,137.6358,34.4397,0.49615643568882456,171.6238449,8.86001873,-0.732758582,0.0270812585949897,127.32,247.86,8.89,0.0269127333333333
587,J091613+351058,20230012083,139.0532,35.1882,0.14853563390417843,61.44500038,7.949567318,-1.027237773,0.0174152851104736,173.35,1488.33,9.27,0.0173155333333333
588,J084923+323554,20230009132,132.3444,32.5974,3.0804223588413593,92.00762198,8.50535202,-1.188957095,0.0148193044587969,101.6,1558.98,9.16,0.0147952
589,J091502+360523,20230013316,138.7534,36.0803,0.9538305011770192,16.01206429,9.936424255,0.571854353,0.0710626915097236,193.38,508.18,9.96,0.0713777666666666
590,J094748+392947,20230019143,146.9617,39.5327,0.057084896765948065,76.13551941,9.50237751,-0.089148797,0.0402676686644554,266.71,1742.79,10.05,0.0404167666666666
591,J090034+300042,20230058003,135.139,30.0097,0.056355650096836005,138.0273419,9.658945084,-0.157472879,0.0543826594948768,230.55,744.33,9.89,0.0543216333333333
592,J085001+302754,20230058106,132.5147,30.4641,6.7693110749812915,16.23964613,10.15798378,0.283376426,0.0453358888626098,420.91,890.45,9.84,0.0456459
593,J093906+335347,20230010961,144.7691,33.8968,0.044040305810704936,86.59979793,8.535547256,-0.870147407,0.0190881937742233,133.55,491.29,8.87,0.0190511
594,J094706+344524,20230011761,146.7879,34.7561,0.3922854316644596,7.230474888,10.1502037,-1.657586098,0.0407031364738941,331.88,2512.99,10.22,0.040729
595,J102347+373950,20230016165,155.9401,37.6587,0.12074525638359955,53.86754454,9.388550758,-0.079044662,0.0416511930525302,234.12,1300.03,9.95,0.0416834333333333
596,J092621+325926,20230009708,141.5872,32.9788,0.22627927573528878,176.5916441,9.60909462,-0.047697097,0.045096855610609,234.84,1292.26,10.0,0.0450285
597,J093245+333821,20230010647,143.1855,33.6405,1.7356909099031923,198.6553819,9.993470192,-0.139733389,0.0270766243338584,191.22,778.76,9.4,0.0270299333333333
598,J095431+361354,20230054790,148.6256,36.2356,0.44024351873186063,154.4529077,9.224399567,-0.563089371,0.0373094193637371,214.91,280.79,9.2,0.0372162333333333
599,J095911+363717,20230054808,149.7995,36.6177,35.76727674330456,136.9678584,10.03748322,0.138698682,0.0409924313426017,250.94,631.39,9.62,0.0409810666666666
600,J100339+365956,20230015009,150.9105,36.9966,13.618926404599408,177.4200078,10.45168781,0.150540635,0.0414495766162872,387.51,878.99,9.78,0.0414418333333333
601,J102758+385606,20230050988,157.0452,38.9361,0.060525390343862756,153.9022109,9.616094589,-0.124174915,0.0550192035734653,238.35,1210.36,10.11,0.0548844666666666
602,J095736+365635,20230014936,149.4022,36.9414,0.9745387109819196,142.5010954,9.545231819,-0.021791643,0.0406006537377834,209.41,516.38,9.53,0.0406824333333333
603,J093622+353734,20230012611,144.0912,35.6254,8.217083023377898,39.45303791,9.871701241,-0.041128796,0.0430853925645351,105.59,1777.32,10.11,0.0431312333333333
604,J093653+353731,20230012615,144.2173,35.6271,0.2921851798692879,151.1624157,9.609692574,-0.896466494,0.0223408043384552,221.27,904.55,9.26,0.0223591
605,J093855+354142,20230012689,144.731,35.6887,19.178894138925216,114.7915664,9.656308174,-0.441170305,0.02006746083498,200.82,377.32,8.79,0.0200582
606,J124009+484850,20230030685,190.0667,48.8101,0.38151070891063665,50.11650161,9.742616653,-0.489126951,0.029203426092863,141.7,1149.83,9.59,0.0291123666666666
607,J125735+482914,20230030375,194.4124,48.4814,33.58784737031385,96.93246205,10.40861797,0.399211794,0.0305449161678552,193.73,2631.21,9.99,0.030507
608,J130816+481235,20230056298,197.1079,48.174,0.06217670968708387,100.4767961,8.950941086,-0.495974004,0.03438575938344,256.12,1341.8,9.81,0.0345524333333333
609,J134442+464948,20230055903,206.1701,46.8293,0.019814875502838277,167.8684414,8.688119888,-0.698206127,0.037737600505352,33.62,374.33,9.32,0.0377113666666666
